id,invoice,totalSaleAmount,invoiceDate,deliveryDate,name,description,sku,protectionPlanName,protectionPlanDuration,protectionPlanPrice,protectionPlanSku,protectionPlanPeriod,customerId,createdAt,updatedAt
1b772918-1105-407e-8f6c-5ef75577519d,9ynirig7qb,944.81,2022-04-05 10:31:27.572+00,2021-04-24 21:21:25.913+00,Handmade Bronze Soap,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",drr0d,Furniture Protection Plan,7,9,REGRUGPRO,Years,9ea6c149-705c-47b1-a65e-3dc420ddbd2f,2023-03-30 21:49:39.73864,2023-03-30 21:49:39.73864
f8ee5364-7211-4c35-9add-e1b4b0ef65e5,tyuk48f9nl,515.25,2022-03-12 00:45:30.731+00,2021-02-22 09:08:20.311+00,Intelligent Fresh Salad,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",utq7b,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,3f23ac51-0faa-412f-90e5-a09e9298ea9c,2023-03-30 21:49:39.739701,2023-03-30 21:49:39.739701
c14923e5-f6b8-4cf3-a580-c298748a8317,ekzvr7r3w2,893.74,2021-05-09 16:58:48.614+00,2022-04-29 22:24:48.696+00,Rustic Plastic Towels,The Football Is Good For Training And Recreational Purposes,l607h,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,154d727e-cdf2-494e-80dc-1312fa0b95d5,2023-03-30 21:49:39.74091,2023-03-30 21:49:39.74091
f0712802-54e6-4d9e-84d3-c888757dcdb1,lad77na89r,495.17,2021-10-03 01:05:30.853+00,2021-06-13 00:05:30.98+00,Electronic Plastic Gloves,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",7x6f1,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,4709daca-0901-4891-9660-f26797b77ff7,2023-03-30 21:49:39.742063,2023-03-30 21:49:39.742063
8811df3a-ea23-4bab-b698-f7f07b3f98cf,4fu7spojw0,20.73,2021-02-11 23:34:20.631+00,2022-05-12 09:33:14.505+00,Recycled Cotton Car,The Football Is Good For Training And Recreational Purposes,zm70v,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,83c98077-946f-455f-8e20-b080e1c71db5,2023-03-30 21:49:39.743162,2023-03-30 21:49:39.743162
8f5e595c-ad12-4bfc-a978-cab16582ab52,0rublflxab,698.1,2022-03-22 18:01:06.32+00,2021-10-14 10:07:53.052+00,Electronic Steel Fish,The Football Is Good For Training And Recreational Purposes,77nkw,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,8b18f3ac-1598-4fce-8dbf-a6cfba1cb874,2023-03-30 21:49:39.744379,2023-03-30 21:49:39.744379
57755dd7-d30c-4847-8cc6-7820ad66747d,vj0ci8q2gr,256.53,2021-11-23 07:32:11.528+00,2021-01-31 07:37:07.125+00,Small Bronze Bike,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,1x463,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,76b433a4-cb3a-49e5-869a-ab104593c432,2023-03-30 21:49:39.745591,2023-03-30 21:49:39.745591
da481011-e552-4111-8995-98fd47a0f89c,m9n7jyemdc,533.41,2021-07-13 05:25:18.437+00,2022-03-09 20:03:09.239+00,Sleek Soft Fish,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",5y8p1,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,0cac7fa4-36e9-4f07-af30-c5a1cc133d25,2023-03-30 21:49:39.746814,2023-03-30 21:49:39.746814
3bea90c4-6ac7-4cbf-83ef-74e905a54403,yt714gr3gx,51.31,2022-01-16 02:29:51.557+00,2021-02-06 12:07:49.326+00,Tasty Steel Ball,The Football Is Good For Training And Recreational Purposes,e2owk,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,c387e5de-7859-40f0-90fe-cf5ee8be78de,2023-03-30 21:49:39.748017,2023-03-30 21:49:39.748017
a91f4dfc-0be1-4440-b7c5-a308c16efe84,if1t6j0wx6,469.13,2022-04-20 23:35:34.305+00,2021-02-03 23:01:19.27+00,Rustic Soft Computer,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,e3x2n,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,5777c5d5-5e9b-4ee7-8c52-59dea331ce6e,2023-03-30 21:49:39.749217,2023-03-30 21:49:39.749217
9c6d44fc-e9a1-4e4b-85fd-f3b71fc512fd,mahii5vhmz,443.99,2021-11-20 10:37:16.399+00,2022-05-04 02:52:55.196+00,Ergonomic Metal Salad,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,caceu,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,ba923654-cf67-4d89-8ec0-db6ddd42edca,2023-03-30 21:49:39.750415,2023-03-30 21:49:39.750415
41315b6f-ebe5-41ce-b1c3-58fa869133fe,wbexgwyvbm,418.37,2021-11-08 06:36:51.276+00,2022-02-13 15:01:16.261+00,Intelligent Steel Bike,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",9neqh,Furniture Protection Plan,3,446,REGFURNPRO,Years,be01d128-6f57-488e-bd69-eedf4fa014db,2023-03-30 21:49:39.751515,2023-03-30 21:49:39.751515
56691575-a225-47ad-b83f-2c469d29f6fd,wde08mcbqv,390.75,2021-08-03 01:14:45.401+00,2021-03-15 18:26:01.835+00,Generic Steel Fish,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",io3tt,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,4ddc1fca-fcbf-4b97-b947-d5bffe13e122,2023-03-30 21:49:39.752584,2023-03-30 21:49:39.752584
96a0523b-6360-4ea3-b84b-06a8b430c0d3,9p25iy5fyn,716.68,2021-11-12 15:32:27.084+00,2021-06-10 10:36:18.167+00,Sleek Steel Mouse,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,x5wgk,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,cbe4ef2b-183a-455f-8e2c-1a22bf126b76,2023-03-30 21:49:39.753619,2023-03-30 21:49:39.753619
4ffedaf3-9e2f-40ee-8766-9bb8a7d4ad84,nbrtjgr4z1,264.52,2021-04-18 02:53:11.418+00,2022-03-02 23:04:58.892+00,Awesome Steel Car,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,mse3i,Furniture Protection Plan,7,9,REGRUGPRO,Years,b6ed8a86-cd19-448f-91ea-a8ea0c3a685d,2023-03-30 21:49:39.754822,2023-03-30 21:49:39.754822
bb3081a4-21bd-4967-8708-7865e57d2d83,u53p7f41t6,192.15,2021-11-19 08:05:22.037+00,2021-10-20 17:43:03.066+00,Electronic Bronze Chair,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",7k7ck,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,8cbdda24-8e2d-4430-88dc-7fafede0351c,2023-03-30 21:49:39.755915,2023-03-30 21:49:39.755915
c588db18-46fd-4aa5-9c19-da62672dfdb1,vo7mv6sopf,50.72,2022-05-09 17:31:10.134+00,2022-03-02 05:04:26.216+00,Electronic Metal Mouse,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",7ogu0,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,9de688cb-62ae-4f25-86cf-517e17a5232c,2023-03-30 21:49:39.757084,2023-03-30 21:49:39.757084
8a452d4b-66ae-4b1d-bd1f-e1a853200204,mep9dfsmte,115.54,2021-12-09 14:45:59.279+00,2021-06-28 00:51:16.452+00,Oriental Steel Tuna,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",7fu3h,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,43d1e9cc-0fe7-4ee4-9d56-3ab1b0d19378,2023-03-30 21:49:39.758176,2023-03-30 21:49:39.758176
1f09aa93-e2c1-408c-81fa-39743cc10557,3jhx8dizrj,606.72,2021-03-24 07:34:49.239+00,2022-05-16 20:27:13.293+00,Licensed Fresh Shoes,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,42ky8,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,05dc77d0-9834-449f-9c93-bc4366506132,2023-03-30 21:49:39.759599,2023-03-30 21:49:39.759599
ce78256a-cbfa-428e-bfbd-27c7582c9d34,79s32yn567,584.05,2021-10-20 15:37:24.628+00,2021-10-24 02:08:44.427+00,Gorgeous Frozen Pizza,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",78hhx,Furniture Protection Plan,3,446,REGFURNPRO,Years,3ba8114b-be39-4809-a3b9-a47bf49bc366,2023-03-30 21:49:39.760771,2023-03-30 21:49:39.760771
f9d6efd7-97c4-4ab3-b031-97951500f500,ujv5i4gfzo,289.28,2021-06-12 19:48:08.62+00,2021-06-20 07:11:18.912+00,Licensed Steel Soap,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,uicbg,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,8d57b525-d4e9-486a-a79b-82a238dc7485,2023-03-30 21:49:39.762543,2023-03-30 21:49:39.762543
e5f1c97a-3579-4f93-9dc9-6145f6393df0,b6bapbv0il,866.64,2021-10-20 02:30:59.585+00,2021-09-09 15:21:25.432+00,Sleek Soft Fish,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",5y8p1,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,115ad7e2-e987-44f3-95ca-f23e5b05c8b5,2023-03-30 21:49:39.763601,2023-03-30 21:49:39.763601
c20ef9ec-1b73-42a9-a823-7278891ee14d,w3qbt5eqz4,878.02,2021-05-20 16:13:50+00,2021-05-30 01:33:17.852+00,Incredible Soft Chicken,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",xzwaa,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,8d2045e2-028c-40c7-b59a-4dd702f197a6,2023-03-30 21:49:39.764726,2023-03-30 21:49:39.764726
46d97aa3-12fb-4638-9d90-c76f8d1658cf,w11ghjfezc,144.19,2022-02-13 14:27:44.775+00,2021-03-12 12:45:47.187+00,Luxurious Frozen Shoes,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,8iuy7,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,06dc3904-75c2-4c9e-9938-aed01cb9b6a6,2023-03-30 21:49:39.765848,2023-03-30 21:49:39.765848
33617932-13c1-488b-b029-6ae8c57aaaf4,tiypmnnpy0,769.34,2021-03-22 03:06:59.088+00,2021-07-14 10:49:17.663+00,Bespoke Wooden Sausages,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",nhkr8,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,10d1ee36-1c1b-416e-b105-1cc01138aaf8,2023-03-30 21:49:39.76711,2023-03-30 21:49:39.76711
5ba58d7c-34b7-44ef-8393-ad982ae4fb21,dee6zdlfw6,415.59,2022-01-29 08:42:24.684+00,2022-03-30 04:00:46.063+00,Ergonomic Concrete Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",qlxyk,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,70f1e7cf-45fc-4595-92f7-deadcf18a009,2023-03-30 21:49:39.768229,2023-03-30 21:49:39.768229
96ddebdf-e1a0-48d1-8e3e-99679df9c0fc,o0atzzkxb4,41.25,2022-01-28 07:22:50.387+00,2021-05-07 14:53:35.12+00,Intelligent Cotton Table,The Football Is Good For Training And Recreational Purposes,lr9r7,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,b80c781e-caa2-4ab0-99ed-07db3fec6e6f,2023-03-30 21:49:39.769335,2023-03-30 21:49:39.769335
4b367c05-ba54-4711-901b-8de258ff5f4a,1rpkwyaao2,470.89,2022-05-30 23:08:45.784+00,2021-05-15 04:25:02.78+00,Recycled Metal Chair,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",ztcoc,Furniture Protection Plan,3,446,REGFURNPRO,Years,87e33c89-b3a5-42e2-864f-c13df1e256d2,2023-03-30 21:49:39.770444,2023-03-30 21:49:39.770444
675dd870-3ec6-4586-a77a-015f3b6a98cc,ps0u3b1yew,382.97,2021-07-03 09:14:09.291+00,2021-10-01 07:40:44.542+00,Licensed Steel Soap,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,uicbg,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,6340a1c5-5ac4-4eb1-a7c3-88b9be0cedc4,2023-03-30 21:49:39.77146,2023-03-30 21:49:39.77146
7749695a-a1be-44eb-9626-cc1d9a215618,e4swhgkbsz,344.17,2022-04-18 15:29:27.644+00,2021-02-09 07:40:48.51+00,Intelligent Concrete Salad,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",79jeg,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,520818b3-8b8f-4b76-996d-acbfd273ecd2,2023-03-30 21:49:39.772572,2023-03-30 21:49:39.772572
7916f8f7-e375-4f02-bc68-460f8f9bf6b1,7qyqm03v4i,164.08,2021-05-04 20:26:02.528+00,2021-02-14 00:39:34.164+00,Refined Wooden Cheese,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,btkur,Furniture Protection Plan,3,446,REGFURNPRO,Years,8d00605d-57fb-48c9-8c6e-1aecfcce61c5,2023-03-30 21:49:39.773682,2023-03-30 21:49:39.773682
64e8a67a-3e51-48fe-ab3d-3ed3677d77c0,bhcwkcqs6e,151.87,2022-02-10 00:30:00.576+00,2021-07-16 07:11:17.274+00,Licensed Plastic Sausages,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",bujni,Furniture Protection Plan,3,446,REGFURNPRO,Years,ff6b9889-fbf2-40e6-b856-17948623cd75,2023-03-30 21:49:39.7748,2023-03-30 21:49:39.7748
e8f36a59-399c-40ce-9804-2709d48495a8,zmw3xsyokk,901.67,2022-04-17 21:51:37.435+00,2021-02-04 19:53:32.48+00,Intelligent Concrete Salad,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",79jeg,Furniture Protection Plan,7,9,REGRUGPRO,Years,e2a7fd80-7eb8-4b8e-ab88-889850347629,2023-03-30 21:49:39.775875,2023-03-30 21:49:39.775875
470a66d1-bf5d-49f2-a5f5-b9e27bdfeb22,9wuec97bds,727.36,2021-05-24 02:51:06.481+00,2022-01-31 06:47:24.936+00,Awesome Cotton Keyboard,The Football Is Good For Training And Recreational Purposes,x7hy0,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,9eafcbaf-3584-487f-a642-3eded6490480,2023-03-30 21:49:39.776945,2023-03-30 21:49:39.776945
a2ccd6b9-2579-45bf-a1da-61d404627f1a,ysjm8f3sv6,815.19,2021-07-17 19:05:20.612+00,2021-08-27 11:40:40.367+00,Rustic Wooden Pants,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,iskal,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,9c99a170-84c5-4b1e-892d-263913024a5a,2023-03-30 21:49:39.777992,2023-03-30 21:49:39.777992
e2b57044-c905-4789-b4c4-09cdcd3e2e89,phfzqfpn18,501.32,2021-10-08 23:32:19.801+00,2022-01-07 15:22:44.262+00,Unbranded Soft Tuna,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",o78y9,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,1d3758b7-b906-4aa8-9c91-ffcf3526d528,2023-03-30 21:49:39.77921,2023-03-30 21:49:39.77921
9b8e9675-7cfb-4623-86f8-7e66bf9e2a60,5txobnkrmz,907.56,2021-01-11 22:08:05.441+00,2021-08-25 10:17:50.342+00,Sleek Steel Mouse,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,x5wgk,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,b3580862-2664-4efb-8778-26e338ed4928,2023-03-30 21:49:39.780419,2023-03-30 21:49:39.780419
4759477a-1035-4d63-86c2-9ceac20be121,0sehfafu5e,496.78,2021-10-25 05:43:12.479+00,2021-07-18 07:59:38.141+00,Fantastic Metal Gloves,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",qiuf3,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,0fec7aad-7c06-4afc-8e35-5f2ce4c26520,2023-03-30 21:49:39.781569,2023-03-30 21:49:39.781569
cfc58b20-306e-41b9-97ac-867f39fe52d5,9289vk9bb7,863.97,2022-03-18 09:33:49.856+00,2022-03-04 19:47:29.38+00,Oriental Granite Pants,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,z1nr3,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,83cf0390-4ee3-48a9-94e7-32c93df14ab5,2023-03-30 21:49:39.782663,2023-03-30 21:49:39.782663
20ced8fa-9cdb-49ff-af26-c1b2c121e8a4,h41mp9acgu,162.87,2021-06-26 01:07:26.467+00,2021-03-02 03:14:30.236+00,Unbranded Soft Tuna,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",o78y9,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,ec285732-531b-4506-8cdb-434abcb6ca46,2023-03-30 21:49:39.783761,2023-03-30 21:49:39.783761
27e5ccaf-4725-405e-b264-7a2727db50fd,hrqy9d3muo,613.05,2022-05-31 10:16:27.47+00,2021-09-01 01:42:39.19+00,Handmade Rubber Chicken,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,borde,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,d4edca7a-c426-42c0-9be4-2a1734dd07e7,2023-03-30 21:49:39.784858,2023-03-30 21:49:39.784858
debdfa37-284b-4339-813e-5a1e05b7a800,xq67goxfwb,183.67,2021-05-31 01:51:19.193+00,2021-03-30 21:55:36.571+00,Modern Cotton Keyboard,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",7idhz,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,4a461dd8-2cd4-4683-b155-a8114ed8bc6e,2023-03-30 21:49:39.785959,2023-03-30 21:49:39.785959
8d0862a3-4c3f-4f80-95dc-a42bca4a3fb6,job7eint9f,323.99,2021-06-13 05:56:35.105+00,2021-05-29 18:58:07.287+00,Intelligent Concrete Hat,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,j0jy6,Furniture Protection Plan,3,446,REGFURNPRO,Years,c42a298e-8811-42b4-afe4-058ed9edb332,2023-03-30 21:49:39.787003,2023-03-30 21:49:39.787003
26ecb51b-3691-4ce9-9443-40c126734d10,a939oag8hf,196.89,2022-02-05 01:58:29.307+00,2022-03-03 00:19:54.005+00,Generic Cotton Soap,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",rypce,Furniture Protection Plan,3,446,REGFURNPRO,Years,5940a902-b239-4b4d-94c7-44564c652924,2023-03-30 21:49:39.788199,2023-03-30 21:49:39.788199
e040efd8-5040-4d28-9761-90c62f976103,5ctvvtfwse,639.37,2022-04-17 01:57:50.639+00,2021-11-17 03:29:15.994+00,Luxurious Bronze Car,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,3tcge,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,a7eec47c-aebc-4bc6-82dd-d492eacd2c36,2023-03-30 21:49:39.78925,2023-03-30 21:49:39.78925
67245fd2-33da-4202-aee6-e79374065968,vnzradutyy,580.17,2022-03-29 00:27:59.424+00,2022-04-25 14:17:52.741+00,Intelligent Steel Bike,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",9neqh,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,57ecde4c-c25e-4264-9e8f-5ea0e133948d,2023-03-30 21:49:39.790252,2023-03-30 21:49:39.790252
00e39e31-64c0-4186-8607-761d8c3f81e3,2zk7qal9vm,32.09,2021-12-06 09:41:32.439+00,2021-09-28 01:48:12.633+00,Small Fresh Table,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,lquom,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,20a46fc9-7a04-4fcb-bab8-ec3a52067323,2023-03-30 21:49:39.791355,2023-03-30 21:49:39.791355
afe42aa2-ad45-4aaf-b6d1-14567bca1693,pip7e3n5ns,991.84,2022-03-25 15:26:41.548+00,2021-11-03 13:37:35.633+00,Tasty Wooden Salad,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",eho6x,Furniture Protection Plan,3,446,REGFURNPRO,Years,d9fccde0-f4cf-4eee-a80a-058d8ec31063,2023-03-30 21:49:39.792404,2023-03-30 21:49:39.792404
c0d44d30-58d0-4c43-bfe1-686c67da6bd5,xagb60i1xn,66.65,2021-03-31 13:26:26.713+00,2021-11-23 14:57:22.588+00,Ergonomic Steel Pizza,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",bc1kh,Furniture Protection Plan,7,9,REGRUGPRO,Years,9dac4058-1ccc-48ad-8441-19bd99bb425e,2023-03-30 21:49:39.793423,2023-03-30 21:49:39.793423
8d0ba91b-bb1e-44a0-92f7-f7ae25bb70b8,ptlqxxxb0u,72.79,2021-02-16 12:31:53.908+00,2021-02-20 06:41:54.896+00,Intelligent Cotton Sausages,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",0kbjk,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,e0e065bf-fcfb-4575-a514-09104761d69c,2023-03-30 21:49:39.794477,2023-03-30 21:49:39.794477
a14ebdf8-a702-4b88-b760-d3e37a3e6958,6cduw0h349,608.67,2022-02-28 10:42:02.786+00,2022-03-21 11:56:01.933+00,Incredible Metal Pizza,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,cgz0a,Furniture Protection Plan,3,446,REGFURNPRO,Years,b93e0d67-1e42-4776-b780-ac85ddddd76f,2023-03-30 21:49:39.795492,2023-03-30 21:49:39.795492
06df86c3-04b6-47cb-879c-50572d821e0f,ei32hhoqsq,191.19,2022-04-20 18:41:42.822+00,2021-01-23 11:31:45.256+00,Recycled Soft Towels,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,w3tw1,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,df4eacd0-4dc3-4740-b689-14f9e3147e87,2023-03-30 21:49:39.796511,2023-03-30 21:49:39.796511
858b4cd7-bc04-4856-bce5-49c8530ab894,5uqughdvz9,694.02,2021-08-31 21:08:04.046+00,2021-02-18 08:33:47.272+00,Refined Steel Ball,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",mfcor,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,6226d07c-742b-46ed-a521-eb543029d2be,2023-03-30 21:49:39.797549,2023-03-30 21:49:39.797549
aa4b1082-893d-4fbe-8597-4bd78b604a42,6pbk3wof5z,300.24,2021-12-05 12:00:43.03+00,2021-12-22 10:19:10.511+00,Practical Plastic Salad,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,sj4dc,Furniture Protection Plan,3,446,REGFURNPRO,Years,a11cac0d-dd5f-4553-881d-9a7ad908d4b5,2023-03-30 21:49:39.798553,2023-03-30 21:49:39.798553
4dfb4ece-347c-4f00-8c85-962ac4e1e529,diq7jwc5s9,570.49,2021-12-15 16:37:00.987+00,2022-04-06 02:50:18.018+00,Gorgeous Cotton Pizza,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,06n5y,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,bc6bfe45-cb1f-42f5-b66d-43ed35bfd595,2023-03-30 21:49:39.799569,2023-03-30 21:49:39.799569
cf5bcd49-8874-450a-9a23-4b8fe0e22482,cf3ij08pvp,63.28,2022-03-13 01:28:03.033+00,2021-07-08 14:24:22.972+00,Ergonomic Cotton Chicken,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,9s3jb,Furniture Protection Plan,3,446,REGFURNPRO,Years,cc79b3c9-4c4b-452b-823b-774d22dbe70f,2023-03-30 21:49:39.800658,2023-03-30 21:49:39.800658
12a1f38d-d9f7-44e8-a9fb-ea74b74bbe8f,imov31ky6e,284.3,2021-11-03 15:03:13.6+00,2021-03-01 11:13:55.072+00,Tasty Cotton Gloves,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",3is8e,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,66db1438-a2c3-4586-86b2-397f21b70500,2023-03-30 21:49:39.801774,2023-03-30 21:49:39.801774
6b7b1ca5-9ac3-466d-aa13-4907c78f58ce,kwp0ytysxg,888.84,2021-06-01 02:47:39.592+00,2021-10-21 11:56:37.067+00,Intelligent Bronze Gloves,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",yoojn,Furniture Protection Plan,3,446,REGFURNPRO,Years,15db70dd-699c-49ba-abb2-409bf8e82dc9,2023-03-30 21:49:39.802889,2023-03-30 21:49:39.802889
e89e85e0-ea35-4958-82f3-c96bbec81764,gos48yke9j,913.26,2021-09-28 11:16:23.855+00,2021-11-16 19:14:44.225+00,Luxurious Granite Mouse,The Football Is Good For Training And Recreational Purposes,u0z0j,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,9fdf5fe3-de1f-42fe-8e73-768ee97c22d5,2023-03-30 21:49:39.804076,2023-03-30 21:49:39.804076
4c76c79f-589d-46a7-ad7a-46481fd85f64,0v5d3eeor6,942.44,2021-06-29 08:45:23.312+00,2021-10-05 02:37:30.465+00,Awesome Frozen Keyboard,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",uhm3d,Furniture Protection Plan,7,9,REGRUGPRO,Years,8f51eb4f-05ca-4a9e-9d8a-b762bfef252c,2023-03-30 21:49:39.805229,2023-03-30 21:49:39.805229
7ffe1252-9b1e-4c76-82e3-bbd95d9868cf,mitntxb41d,497.42,2021-07-18 12:46:09.141+00,2021-11-24 16:22:18.037+00,Handcrafted Fresh Cheese,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,k6w19,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,5656c6c7-b35a-41f8-8f4c-f876cd713e15,2023-03-30 21:49:39.80632,2023-03-30 21:49:39.80632
